方,http://pic.guoxuemi.com//zixyb/1/A01759i001.png;http://pic.guoxuemi.com//zixyb/2/A01759j001.png;http://pic.guoxuemi.com//zixyb/4/A01759l001.png;http://pic.guoxuemi.com//zixyb/5/A01759m001.png;http://pic.guoxuemi.com//zixyb/6/A01759n001.png,fāng,"a square, rectangle; a region; local",2
天,http://pic.guoxuemi.com//zixyb/1/A00849i001.png;http://pic.guoxuemi.com//zixyb/2/A00849j001.png;http://pic.guoxuemi.com//zixyb/4/A00849l001.png;http://pic.guoxuemi.com//zixyb/5/A00849m001.png;http://pic.guoxuemi.com//zixyb/6/A00849n001.png,tiān,"sky, heaven; god, celestial",2
分,http://pic.guoxuemi.com//zixyb/1/A00331i001.png;http://pic.guoxuemi.com//zixyb/2/A00331j001.png;http://pic.guoxuemi.com//zixyb/4/A00331l001.png;http://pic.guoxuemi.com//zixyb/5/A00331m001.png;http://pic.guoxuemi.com//zixyb/6/A00331n001.png,fēn,divide; small unit of time etc.,2
心,http://pic.guoxuemi.com//zixyb/1/A01305i001.png;http://pic.guoxuemi.com//zixyb/2/A01305j001.png;http://pic.guoxuemi.com//zixyb/4/A01305l001.png;http://pic.guoxuemi.com//zixyb/5/A01305m001.png;http://pic.guoxuemi.com//zixyb/6/A01305n001.png,xīn,"heart; mind, intelligence; soul",2
从,http://pic.guoxuemi.com//zixyb/1/A01293i001.png;http://pic.guoxuemi.com//zixyb/2/A01293j001.png;http://pic.guoxuemi.com//zixyb/4/A01293l001.png;http://pic.guoxuemi.com//zixyb/5/A01293m001.png;http://pic.guoxuemi.com//zixyb/6/A01293n001.png,cóng,from,2
日,http://pic.guoxuemi.com//zixyb/1/A01771i001.png;http://pic.guoxuemi.com//zixyb/2/A01771j001.png;http://pic.guoxuemi.com//zixyb/4/A01771l001.png;http://pic.guoxuemi.com//zixyb/5/A01771m001.png;http://pic.guoxuemi.com//zixyb/6/A01771n001.png,rì,sun; day; daytime,2
公,http://pic.guoxuemi.com//zixyb/1/A00288i001.png;http://pic.guoxuemi.com//zixyb/2/A00288j001.png;http://pic.guoxuemi.com//zixyb/4/A00288l001.png;http://pic.guoxuemi.com//zixyb/5/A00288m001.png;http://pic.guoxuemi.com//zixyb/6/A00288n001.png,gōng,"fair, equitable; public; duke",2
手,n.a.;http://pic.guoxuemi.com//zixyb/2/A01495j001.png;http://pic.guoxuemi.com//zixyb/4/A01495l001.png;http://pic.guoxuemi.com//zixyb/5/A01495m001.png;http://pic.guoxuemi.com//zixyb/6/A01495n001.png,shǒu,hand,2
文,http://pic.guoxuemi.com//zixyb/1/A01743i001.png;http://pic.guoxuemi.com//zixyb/2/A01743j001.png;http://pic.guoxuemi.com//zixyb/4/A01743l001.png;http://pic.guoxuemi.com//zixyb/5/A01743m001.png;http://pic.guoxuemi.com//zixyb/6/A01743n001.png,wén,"literature, culture, writing",2
月,http://pic.guoxuemi.com//zixyb/1/A01841i001.png;http://pic.guoxuemi.com//zixyb/2/A01841j001.png;http://pic.guoxuemi.com//zixyb/4/A01841l001.png;http://pic.guoxuemi.com//zixyb/5/A01841m001.png;http://pic.guoxuemi.com//zixyb/6/A01841n001.png,yuè,moon; month; KangXi radical 74,2
化,http://pic.guoxuemi.com//zixyb/1/A00415i001.png;http://pic.guoxuemi.com//zixyb/2/A00415j001.png;http://pic.guoxuemi.com//zixyb/4/A00415l001.png;http://pic.guoxuemi.com//zixyb/5/A00415m001.png;http://pic.guoxuemi.com//zixyb/6/A00415n001.png,huà,"change, convert, reform; -ize",2
比,http://pic.guoxuemi.com//zixyb/1/A02102i001.png;http://pic.guoxuemi.com//zixyb/2/A02102j001.png;http://pic.guoxuemi.com//zixyb/4/A02102l001.png;http://pic.guoxuemi.com//zixyb/5/A02102m001.png;http://pic.guoxuemi.com//zixyb/6/A02102n001.png,bǐ,"to compare, liken; comparison; than",2
出,http://pic.guoxuemi.com//zixyb/1/A00325i001.png;http://pic.guoxuemi.com//zixyb/2/A00325j001.png;http://pic.guoxuemi.com//zixyb/4/A00325l001.png;http://pic.guoxuemi.com//zixyb/5/A00325m001.png;http://pic.guoxuemi.com//zixyb/6/A00325n001.png,chū,"go out, send out; stand; produce",3
可,http://pic.guoxuemi.com//zixyb/1/A00481i001.png;http://pic.guoxuemi.com//zixyb/2/A00481j001.png;http://pic.guoxuemi.com//zixyb/4/A00481l001.png;http://pic.guoxuemi.com//zixyb/5/A00481m001.png;http://pic.guoxuemi.com//zixyb/6/A00481n001.png,kě,"may, can, -able; possibly",3
生,http://pic.guoxuemi.com//zixyb/1/A02623i001.png;http://pic.guoxuemi.com//zixyb/2/A02623j001.png;http://pic.guoxuemi.com//zixyb/4/A02623l001.png;http://pic.guoxuemi.com//zixyb/5/A02623m001.png;http://pic.guoxuemi.com//zixyb/6/A02623n001.png,shēng,"life, living, lifetime; birth",3
用,http://pic.guoxuemi.com//zixyb/1/A02627i001.png;http://pic.guoxuemi.com//zixyb/2/A02627j001.png;http://pic.guoxuemi.com//zixyb/4/A02627l001.png;http://pic.guoxuemi.com//zixyb/5/A02627m001.png;http://pic.guoxuemi.com//zixyb/6/A02627n001.png,yòng,"use, employ, apply, operate; use",3
去,http://pic.guoxuemi.com//zixyb/1/A00466i001.png;http://pic.guoxuemi.com//zixyb/2/A00466j001.png;http://pic.guoxuemi.com//zixyb/4/A00466l001.png;http://pic.guoxuemi.com//zixyb/5/A00466m001.png;http://pic.guoxuemi.com//zixyb/6/A00466n001.png,qù,"go away, leave, depart",3
主,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A00025l001.png;http://pic.guoxuemi.com//zixyb/5/A00025m001.png;http://pic.guoxuemi.com//zixyb/6/A00025n001.png,zhǔ,"master, chief owner; host; lord",3
本,n.a.;http://pic.guoxuemi.com//zixyb/2/A01855j001.png;http://pic.guoxuemi.com//zixyb/4/A01855l001.png;http://pic.guoxuemi.com//zixyb/5/A01855m001.png;http://pic.guoxuemi.com//zixyb/6/A01855n001.png,běn,"root, origin, source; basis",3
只,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A00493l001.png;http://pic.guoxuemi.com//zixyb/5/A00493m001.png;http://pic.guoxuemi.com//zixyb/6/A00493n001.png,zhǐ,"only, just, simply",3
它,http://pic.guoxuemi.com//zixyb/1/A01005i001.png;http://pic.guoxuemi.com//zixyb/2/A01005j001.png;http://pic.guoxuemi.com//zixyb/4/A01005l001.png;http://pic.guoxuemi.com//zixyb/5/A01005m001.png;http://pic.guoxuemi.com//zixyb/6/A01005n001.png,tā,it; other,3
民,http://pic.guoxuemi.com//zixyb/1/A02109i001.png;http://pic.guoxuemi.com//zixyb/2/A02109j001.png;http://pic.guoxuemi.com//zixyb/4/A02109l001.png;http://pic.guoxuemi.com//zixyb/5/A02109m001.png;http://pic.guoxuemi.com//zixyb/6/A02109n001.png,mín,"people, subjects, citizens",3
正,http://pic.guoxuemi.com//zixyb/1/A02067i001.png;http://pic.guoxuemi.com//zixyb/2/A02067j001.png;http://pic.guoxuemi.com//zixyb/4/A02067l001.png;http://pic.guoxuemi.com//zixyb/5/A02067m001.png;http://pic.guoxuemi.com//zixyb/6/A02067n001.png,zhèng,"right, proper, correct",3
外,http://pic.guoxuemi.com//zixyb/1/A00840i001.png;http://pic.guoxuemi.com//zixyb/2/A00840j001.png;http://pic.guoxuemi.com//zixyb/4/A00840l001.png;http://pic.guoxuemi.com//zixyb/5/A00840m001.png;http://pic.guoxuemi.com//zixyb/6/A00840n001.png,wài,"out, outside, external; foreign",3
加,n.a.;http://pic.guoxuemi.com//zixyb/2/A00380j001.png;http://pic.guoxuemi.com//zixyb/4/A00380l001.png;http://pic.guoxuemi.com//zixyb/5/A00380m001.png;http://pic.guoxuemi.com//zixyb/6/A00380n001.png,jiā,"add to, increase, augment",3
代,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A00084l001.png;http://pic.guoxuemi.com//zixyb/5/A00084m001.png;http://pic.guoxuemi.com//zixyb/6/A00084n001.png,dài,"replace, replacement (of person or generation); era, generation",3
世,n.a.;http://pic.guoxuemi.com//zixyb/2/A00012j001.png;http://pic.guoxuemi.com//zixyb/5/A00012m001.png;http://pic.guoxuemi.com//zixyb/5/A00012m001.png;http://pic.guoxuemi.com//zixyb/6/A00012n001.png,shì,generation; world; era,3
立,http://pic.guoxuemi.com//zixyb/1/A02977i001.png;http://pic.guoxuemi.com//zixyb/2/A02977j001.png;http://pic.guoxuemi.com//zixyb/4/A02977l001.png;http://pic.guoxuemi.com//zixyb/5/A02977m001.png;http://pic.guoxuemi.com//zixyb/6/A02977n001.png,lì,"stand; let stand; establish, set",3
在,http://pic.guoxuemi.com//zixyb/1/A00743i001.png;http://pic.guoxuemi.com//zixyb/2/A00743j001.png;http://pic.guoxuemi.com//zixyb/4/A00743l001.png;http://pic.guoxuemi.com//zixyb/5/A00743m001.png;http://pic.guoxuemi.com//zixyb/6/A00743n001.png,zài,"be at, in, on; consist in, rest",3
有,http://pic.guoxuemi.com//zixyb/1/A01842i001.png;http://pic.guoxuemi.com//zixyb/2/A01842j001.png;http://pic.guoxuemi.com//zixyb/4/A01842l001.png;http://pic.guoxuemi.com//zixyb/5/A01842m001.png;http://pic.guoxuemi.com//zixyb/6/A01842n001.png,yǒu,"have, own, possess; exist",3
地,n.a.;http://pic.guoxuemi.com//zixyb/2/A00742j001.png;http://pic.guoxuemi.com//zixyb/4/A00742l001.png;http://pic.guoxuemi.com//zixyb/5/A00742m001.png;http://pic.guoxuemi.com//zixyb/6/A00742n001.png,de,"earth; soil, ground; region",3
而,http://pic.guoxuemi.com//zixyb/1/A03255i001.png;http://pic.guoxuemi.com//zixyb/2/A03255j001.png;http://pic.guoxuemi.com//zixyb/4/A03255l001.png;http://pic.guoxuemi.com//zixyb/5/A03255m001.png;http://pic.guoxuemi.com//zixyb/6/A03255n001.png,ér,and; and then; and yet; but,3
自,http://pic.guoxuemi.com//zixyb/1/A03386i001.png;http://pic.guoxuemi.com//zixyb/2/A03386j001.png;http://pic.guoxuemi.com//zixyb/4/A03386l001.png;http://pic.guoxuemi.com//zixyb/5/A03386m001.png;http://pic.guoxuemi.com//zixyb/6/A03386n001.png,zì,"self, private, personal; from",3
后,http://pic.guoxuemi.com//zixyb/1/A00511i001.png;http://pic.guoxuemi.com//zixyb/2/A00511j001.png;http://pic.guoxuemi.com//zixyb/4/A00511l001.png;http://pic.guoxuemi.com//zixyb/5/A00511m001.png;http://pic.guoxuemi.com//zixyb/6/A00511n001.png,hòu,"queen, empress, sovereign; (simp. for 後) behind, rear, after",3
行,http://pic.guoxuemi.com//zixyb/1/A03699i001.png;http://pic.guoxuemi.com//zixyb/2/A03699j001.png;http://pic.guoxuemi.com//zixyb/4/A03699l001.png;http://pic.guoxuemi.com//zixyb/5/A03699m001.png;http://pic.guoxuemi.com//zixyb/6/A03699n001.png,xíng,"go; walk; move, travel; circulate",3
成,http://pic.guoxuemi.com//zixyb/1/A01471i001.png;http://pic.guoxuemi.com//zixyb/2/A01471j001.png;http://pic.guoxuemi.com//zixyb/4/A01471l001.png;http://pic.guoxuemi.com//zixyb/5/A01471m001.png;http://pic.guoxuemi.com//zixyb/6/A01471n001.png,chéng,"completed, finished, fixed",3
多,http://pic.guoxuemi.com//zixyb/1/A00842i001.png;http://pic.guoxuemi.com//zixyb/2/A00842j001.png;http://pic.guoxuemi.com//zixyb/4/A00842l001.png;http://pic.guoxuemi.com//zixyb/5/A00842m001.png;http://pic.guoxuemi.com//zixyb/6/A00842n001.png,duō,"much, many; more than, over",3
如,http://pic.guoxuemi.com//zixyb/1/A00885i001.png;n.a.;http://pic.guoxuemi.com//zixyb/4/A00885l001.png;http://pic.guoxuemi.com//zixyb/5/A00885m001.png;http://pic.guoxuemi.com//zixyb/6/A00885n001.png,rú,"if, supposing; as if; like, as",3
同,http://pic.guoxuemi.com//zixyb/1/A00501i001.png;http://pic.guoxuemi.com//zixyb/2/A00501j001.png;http://pic.guoxuemi.com//zixyb/4/A00501l001.png;http://pic.guoxuemi.com//zixyb/5/A00501m001.png;http://pic.guoxuemi.com//zixyb/6/A00501n001.png,tóng,"same, similar; together with",3
好,http://pic.guoxuemi.com//zixyb/1/A00883i001.png;http://pic.guoxuemi.com//zixyb/2/A00883j001.png;http://pic.guoxuemi.com//zixyb/4/A00883l001.png;http://pic.guoxuemi.com//zixyb/5/A00883m001.png;http://pic.guoxuemi.com//zixyb/6/A00883n001.png,hǎo,"good, excellent, fine; well",3
因,http://pic.guoxuemi.com//zixyb/1/A00726i001.png;http://pic.guoxuemi.com//zixyb/2/A00726j001.png;http://pic.guoxuemi.com//zixyb/4/A00726l001.png;http://pic.guoxuemi.com//zixyb/5/A00726m001.png;http://pic.guoxuemi.com//zixyb/6/A00726n001.png,yīn,"cause, reason; by; because (of)",3
机,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A02031l001.png;http://pic.guoxuemi.com//zixyb/5/A02031m001.png;http://pic.guoxuemi.com//zi/673A.gif,jī,desk; machine; moment,3
此,http://pic.guoxuemi.com//zixyb/1/A02068i001.png;http://pic.guoxuemi.com//zixyb/2/A02068j001.png;http://pic.guoxuemi.com//zixyb/4/A02068l001.png;http://pic.guoxuemi.com//zixyb/5/A02068m001.png;http://pic.guoxuemi.com//zixyb/6/A02068n001.png,cǐ,"this, these; in this case, then",3
向,http://pic.guoxuemi.com//zixyb/1/A00507i001.png;http://pic.guoxuemi.com//zixyb/2/A00507j001.png;http://pic.guoxuemi.com//zixyb/4/A00507l001.png;http://pic.guoxuemi.com//zixyb/5/A00507m001.png;http://pic.guoxuemi.com//zixyb/6/A00507n001.png,xiàng,"toward, direction, trend",3
西,http://pic.guoxuemi.com//zixyb/1/A03762i001.png;http://pic.guoxuemi.com//zixyb/2/A03762j001.png;http://pic.guoxuemi.com//zixyb/4/A03762l001.png;http://pic.guoxuemi.com//zixyb/5/A03762m001.png;http://pic.guoxuemi.com//zixyb/6/A03762n001.png,xī,"west(ern); westward, occident",3
合,http://pic.guoxuemi.com//zixyb/1/A00509i001.png;http://pic.guoxuemi.com//zixyb/2/A00509j001.png;http://pic.guoxuemi.com//zixyb/4/A00509l001.png;http://pic.guoxuemi.com//zixyb/5/A00509m001.png;http://pic.guoxuemi.com//zixyb/6/A00509n001.png,hé,"combine, unite, join; gather",3
回,http://pic.guoxuemi.com//zixyb/1/A00727i001.png;http://pic.guoxuemi.com//zixyb/2/A00727j001.png;http://pic.guoxuemi.com//zixyb/4/A00727l001.png;http://pic.guoxuemi.com//zixyb/5/A00727m001.png;http://pic.guoxuemi.com//zixyb/6/A00727n001.png,huí,"return, turn around; a time",3
老,http://pic.guoxuemi.com//zixyb/1/A03251i001.png;http://pic.guoxuemi.com//zixyb/2/A03251j001.png;http://pic.guoxuemi.com//zixyb/4/A03251l001.png;http://pic.guoxuemi.com//zixyb/5/A03251m001.png;http://pic.guoxuemi.com//zixyb/6/A03251n001.png,lǎo,"old, aged; experienced",3
次,http://pic.guoxuemi.com//zixyb/1/A02053i001.png;http://pic.guoxuemi.com//zixyb/2/A02053j001.png;http://pic.guoxuemi.com//zixyb/4/A02053l001.png;http://pic.guoxuemi.com//zixyb/5/A02053m001.png;http://pic.guoxuemi.com//zixyb/6/A02053n001.png,cì,"order, sequence; next",3
任,http://pic.guoxuemi.com//zixyb/1/A00099i001.png;http://pic.guoxuemi.com//zixyb/2/A00099j001.png;http://pic.guoxuemi.com//zixyb/4/A00099l001.png;http://pic.guoxuemi.com//zixyb/5/A00099m001.png;http://pic.guoxuemi.com//zixyb/6/A00099n001.png,rèn,"trust to, rely on, appoint; to bear, duty, office; allow",3
先,http://pic.guoxuemi.com//zixyb/1/A00271i001.png;http://pic.guoxuemi.com//zixyb/2/A00271j001.png;http://pic.guoxuemi.com//zixyb/4/A00271l001.png;http://pic.guoxuemi.com//zixyb/5/A00271m001.png;http://pic.guoxuemi.com//zixyb/6/A00271n001.png,xiān,"first, former, previous",3
我,http://pic.guoxuemi.com//zixyb/1/A01473i001.png;http://pic.guoxuemi.com//zixyb/2/A01473j001.png;http://pic.guoxuemi.com//zixyb/4/A01473l001.png;http://pic.guoxuemi.com//zixyb/5/A01473m001.png;http://pic.guoxuemi.com//zixyb/6/A01473n001.png,wǒ,"our, us, i, me, my, we",4
作,http://pic.guoxuemi.com//zixyb/1/A00123i001.png;http://pic.guoxuemi.com//zixyb/2/A00123j001.png;http://pic.guoxuemi.com//zixyb/4/A00123l001.png;http://pic.guoxuemi.com//zixyb/5/A00123m001.png;http://pic.guoxuemi.com//zixyb/6/A00123n001.png,zuò,"make; work; compose, write; act, perform",4
里,n.a.;http://pic.guoxuemi.com//zixyb/2/A04256j001.png;http://pic.guoxuemi.com//zixyb/4/A04256l001.png;http://pic.guoxuemi.com//zixyb/5/A04256m001.png;http://pic.guoxuemi.com//zixyb/6/A04256n001.png,lǐ,unit of distance; village; lane,4
没,http://pic.guoxuemi.com//zixyb/2/A02151j001.png;http://pic.guoxuemi.com//zixyb/3/A02151k001.png;http://pic.guoxuemi.com//zixyb/5/A02151m001.png;http://pic.guoxuemi.com//zixyb/6/A02151n001.png;http://pic.guoxuemi.com//zi/6CA1.gif,méi,"not, have not, none; drown, sink",4
利,http://pic.guoxuemi.com//zixyb/1/A00341i001.png;http://pic.guoxuemi.com//zixyb/2/A00341j001.png;http://pic.guoxuemi.com//zixyb/4/A00341l001.png;http://pic.guoxuemi.com//zixyb/5/A00341m001.png;http://pic.guoxuemi.com//zixyb/6/A00341n001.png,lì,"gains, advantage, profit, merit",4
身,http://pic.guoxuemi.com//zixyb/1/A04056i001.png;http://pic.guoxuemi.com//zixyb/2/A04056j001.png;http://pic.guoxuemi.com//zixyb/4/A04056l001.png;http://pic.guoxuemi.com//zixyb/5/A04056m001.png;http://pic.guoxuemi.com//zixyb/6/A04056n001.png,shēn,"body; trunk, hull; rad. no. 158",4
位,n.a.;n.a.;http://pic.guoxuemi.com//zixyb/4/A00104l001.png;http://pic.guoxuemi.com//zixyb/5/A00104m001.png;http://pic.guoxuemi.com//zixyb/6/A00104n001.png,wèi,"throne; position, post; rank, status; seat",4
和,n.a.;http://pic.guoxuemi.com//zixyb/2/A00556j001.png;http://pic.guoxuemi.com//zixyb/4/A00556l001.png;http://pic.guoxuemi.com//zixyb/5/A00556m001.png;http://pic.guoxuemi.com//zixyb/6/A00556n001.png,hé,"harmony, peace; peaceful, calm",4
到,n.a.;http://pic.guoxuemi.com//zixyb/2/A00348j001.png;http://pic.guoxuemi.com//zixyb/4/A00348l001.png;http://pic.guoxuemi.com//zixyb/5/A00348m001.png;http://pic.guoxuemi.com//zixyb/6/A00348n001.png,dào,"go to, arrive, been to",4
所,n.a.;http://pic.guoxuemi.com//zixyb/2/A01490j001.png;http://pic.guoxuemi.com//zixyb/4/A01490l001.png;http://pic.guoxuemi.com//zixyb/5/A01490m001.png;http://pic.guoxuemi.com//zixyb/6/A01490n001.png,suǒ,"place, location; numerary adjunct",4
事,http://pic.guoxuemi.com//zixyb/1/A00048i001.png;http://pic.guoxuemi.com//zixyb/2/A00048j001.png;http://pic.guoxuemi.com//zixyb/4/A00048l001.png;http://pic.guoxuemi.com//zixyb/5/A00048m001.png;http://pic.guoxuemi.com//zixyb/6/A00048n001.png,shì,"affair, matter, business; to serve; accident, incident",4
定,http://pic.guoxuemi.com//zixyb/1/A01014i001.png;http://pic.guoxuemi.com//zixyb/2/A01014j001.png;http://pic.guoxuemi.com//zixyb/4/A01014l001.png;http://pic.guoxuemi.com//zixyb/5/A01014m001.png;http://pic.guoxuemi.com//zixyb/6/A01014n001.png,dìng,"decide, settle, fix",4
者,http://pic.guoxuemi.com//zixyb/1/A03253i001.png;http://pic.guoxuemi.com//zixyb/2/A03253j001.png;http://pic.guoxuemi.com//zixyb/4/A03253l001.png;http://pic.guoxuemi.com//zixyb/5/A03253m001.png;http://pic.guoxuemi.com//zixyb/6/A03253n001.png,zhě,that which; he who; those who,4
使,http://pic.guoxuemi.com//zixyb/1/A00134i001.png;http://pic.guoxuemi.com//zixyb/2/A00134j001.png;http://pic.guoxuemi.com//zixyb/4/A00134l001.png;http://pic.guoxuemi.com//zixyb/5/A00134m001.png;http://pic.guoxuemi.com//zixyb/6/A00134n001.png,shǐ,"cause, send on a mission, order; envoy, messenger, ambassador",4
知,n.a.;http://pic.guoxuemi.com//zixyb/2/A02818j001.png;http://pic.guoxuemi.com//zixyb/4/A02818l001.png;http://pic.guoxuemi.com//zixyb/5/A02818m001.png;http://pic.guoxuemi.com//zixyb/6/A02818n001.png,zhī,"know, perceive, comprehend",4
物,n.a.;http://pic.guoxuemi.com//zixyb/1/A02493i001.png;http://pic.guoxuemi.com//zixyb/4/A02493l001.png;http://pic.guoxuemi.com//zixyb/5/A02493m001.png;http://pic.guoxuemi.com//zixyb/6/A02493n001.png,wù,"thing, substance, creature",4
或,http://pic.guoxuemi.com//zixyb/1/A01474i001.png;http://pic.guoxuemi.com//zixyb/2/A01474j001.png;http://pic.guoxuemi.com//zixyb/4/A01474l001.png;http://pic.guoxuemi.com//zixyb/5/A01474m001.png;http://pic.guoxuemi.com//zixyb/6/A01474n001.png,huò,"or, either, else; perhaps, maybe",4
